airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
neutral,FALSE,0,0,Mi gorra de @Chenoaoficial en las alturas 🛫 @gemelasbio #iberia https://t.co/irrSiR9N7k,,Fri Nov 03 19:21:22 +0000 2017,926529755389800448,,London
negative,TRUE,0,0,@SamsungEspana @Iberia Triste recurrir a estas tretas. Un vuelo normal fletado por Samsung lleno de influencer y YT… https://t.co/WkfFSldEyO,,Fri Oct 27 11:04:56 +0000 2017,923868108057694208,,Greenland
neutral,FALSE,0,0,Ryanair reclutará en España 100 nuevos tripulantes de cabina para toda Europa https://t.co/9OtzioaEvF,,Wed Oct 25 10:41:16 +0000 2017,923137376515428352,,
neutral,FALSE,0,0,Hola @Iberia  me ofrezco como voluntaria para un viajecito de influencers pocos followers promocionando su inicio d… https://t.co/F5kGVUWy5l,,Thu Nov 16 15:14:43 +0000 2017,931178724711653377,,Bogota
neutral,FALSE,0,0,#HolaArgentina y #HolaEuropa con @Iberia https://t.co/mzDdypKx33,,Fri Nov 03 01:59:48 +0000 2017,926267635582595072,,Brasilia
neutral,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/ClhmbXH3sg,,Thu Dec 14 00:13:27 +0000 2017,941098774377762816,"Cádiz, España",Madrid
positive,FALSE,0,0,De viaje a Birmingham... y en Ryanair nadie en la cola de facturación!! Olé!!,,Sun Dec 03 08:20:57 +0000 2017,937235191915048960,,Madrid
neutral,FALSE,0,0,Iberia y su propuesta para ‘capturar’ a los turistas premium del Perú https://t.co/Ogxh4aWByn via @Gestionpe,,Wed Nov 15 14:56:11 +0000 2017,930811675644751873,,Eastern Time (US & Canada)
negative,TRUE,0,0,@xan96475025 Puedes volar con Ryanair desde Vigo a Barcelona x 10 euros: pero a esa empresa (que cobra subvenciones… https://t.co/sf2L2gdDES,,Tue Dec 05 23:07:34 +0000 2017,938183091948015616,,Hawaii
positive,FALSE,0,0,"Iberia , una linea renovada!!!! https://t.co/vZXMRnCvCt",,Tue Nov 21 23:30:05 +0000 2017,933115327369662464,,
negative,TRUE,0,0,@facua En un vuelo de @Ryanair paran en el finger a un turista porque su maleta es muy grande...(un pelín mayor q e… https://t.co/xqNZRoZk1E,,Wed Jan 03 09:50:38 +0000 2018,948491786837733378,,London
negative,TRUE,0,0,@AngeldebritoOk Y si es Iberia no me extraña,,Wed Jan 03 19:44:12 +0000 2018,948641159936692224,,
negative,TRUE,0,0,@flyezequiel @Iberia No es repetir malas experiencias es solo que no he obtenido respuesta y por eso quiero compart… https://t.co/rLu1Xp1f04,,Wed Nov 22 20:13:10 +0000 2017,933428159747420161,,
negative,TRUE,0,0,"@Atpl35 @iberiaexpress al final se pasa el marrón a la tripulación, y el vuelo se retrasa y es por culpa del person… https://t.co/43vYe0e0Bu",,Sat Dec 02 08:23:35 +0000 2017,936873467441397762,,Amsterdam
neutral,TRUE,0,0,@kathsmoon_ Tranquila compré otro con Iberia porque Nikki no queria ni devolverme el dinero ni reorganizarme el vuelo.,,Sun Dec 24 09:12:25 +0000 2017,944858290994995200,,
negative,FALSE,0,0,"Pilotos de Ryanair en Irlanda, Italia y Alemania convocan huelgas https://t.co/Gz1L4Bb2Ju",,Wed Dec 13 11:32:51 +0000 2017,940907364307390465,,Pacific Time (US & Canada)
positive,FALSE,0,0,Ryanair planea reducir a la mitad las comisiones de las OTAs a los hoteles https://t.co/JUWpCay81x,,Fri Nov 24 05:45:40 +0000 2017,933934622261493760,,Dhaka
negative,FALSE,0,0,A mí me atendieron horrible. La señora q estaba en la puerta de embarque llamada Johana me destrató mal. https://t.co/t1eO5Suozs,,Sat Nov 25 09:02:19 +0000 2017,934346500813021184,,Santiago
neutral,TRUE,0,0,@Iberia Con cuanto tiempo avisarán si se cancela un vuelo durante la huelga de estas navidades en Barcelona? vuelo… https://t.co/UZmJDAWYm2,,Wed Dec 13 09:44:35 +0000 2017,940880118683140096,,Madrid
neutral,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/vBLsJpy2vZ",,Sat Dec 02 11:01:57 +0000 2017,936913322246488064,,Central Time (US & Canada)
negative,TRUE,0,0,"@unchinodechina Cuando compras un billete de Ryanair, lo que menos puedes esperar es volar. El no ya lo tienes siempre.",,Wed Dec 13 21:43:09 +0000 2017,941060951993933824,,Madrid
neutral,FALSE,0,0,Otra vez como en casa. Otra vez en un avión de @Iberia https://t.co/QCRlxtud1G,,Mon Nov 27 18:29:01 +0000 2017,935213892053209091,,
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/GgSfPsutqY",,Sat Nov 25 19:49:56 +0000 2017,934509477927276544,,Mountain Time (US & Canada)
positive,FALSE,0,0,"Esta Nochevieja tocaron ositos de gominola en vez de uvas. La pasé en vuelo de Nueva York a Madrid.
Por cierto, gra… https://t.co/tHtHLHHBX5",,Tue Jan 02 11:11:16 +0000 2018,948149691681837057,"Arroyo de la Encomienda, España",
positive,TRUE,0,0,@crmontoro @lusosaylor1 @Steglitz82 @GodofredoIV @robertstark91 @silvia_yucca @Ernesto_Fado @Alekrinora @Morafanova… https://t.co/6apvobFngk,,Wed Oct 25 17:49:26 +0000 2017,923245129263087616,,
neutral,FALSE,0,0,Iberia está todo el dia mandándome ofertas al correo de viajes 'baratos' y estupendisimos. Mientras tanto la UAM no… https://t.co/SgIzOkinQ5,,Mon Jan 08 12:14:07 +0000 2018,950339833360277504,,Athens
negative,TRUE,0,0,@david_vcf_ @aeroVLC @Ryanair @PanamediaSchool @VLCspotters Pues la próxima vez que aparque en la puerta me acoplo… https://t.co/MqM7GibCeS,,Wed Dec 06 17:18:09 +0000 2017,938457548230885377,,
positive,TRUE,0,0,"@Iberia Asi!!! Hoy y siempre, para todas las personas que invoquen a esta ...Sana Magia!!",,Mon Dec 25 14:29:21 +0000 2017,945300435950342144,,
neutral,TRUE,0,0,@Iberia Esos son los vuelos,,Fri Nov 03 19:39:44 +0000 2017,926534378276245504,,
positive,FALSE,0,0,Pasando la tarde dando vueltas en la página de @Iberia porque lo de poner las indicaciones claras de cómo añadir ma… https://t.co/gVcFlsf6xz,,Wed Nov 29 16:09:50 +0000 2017,935903638576336896,,Greenland
neutral,FALSE,0,0,"“Aquel que quiere viajar feliz, debe viajar ligero”.- Antoine de Saint-Exupery @Iberia https://t.co/ZGwpDtf3qQ",,Sun Dec 17 00:07:11 +0000 2017,942184361507647488,,Skopje
negative,FALSE,0,0,Vuelo FR6874 de @Ryanair @Ryanair_ES con destino Dublín. Llevamos más de una hora de retraso. Llevamos media hora s… https://t.co/HgtsnVBskP,,Thu Nov 16 10:27:09 +0000 2017,931106359038431233,,
positive,FALSE,0,0,Desconvocada la huelga de los trabajadores de Iberia en el Prat y suspendida judicialmente la de seguridad prevista… https://t.co/fg3XZavyuA,,Thu Dec 21 14:14:00 +0000 2017,943847021886230528,,Brussels
neutral,FALSE,0,0,Encuentra las mejores ofertas de vuelos de @iberia  a La Habana en https://t.co/TjwJmp24no https://t.co/yd2Fnd9IdN,,Sun Dec 31 07:02:36 +0000 2017,947362337090162688,,
negative,TRUE,0,0,"@flasheante es una mierda pero cuando llega el momento de volar ""todos terminan comprando"" y volando por #Ryanair",,Wed Jan 03 17:41:49 +0000 2018,948610362101952512,,Buenos Aires
negative,FALSE,0,0,Combinación perfecta para desesperarte al volver de un viaje: día festivo+Ryanair+el puñetero aeropuerto de Beauvais. Odio extremo,,Mon Jan 01 16:16:43 +0000 2018,947864172976631808,,Madrid
negative,TRUE,0,0,@mrstartups @Iberia Ni pagando te dan de comer,,Wed Jan 03 14:35:27 +0000 2018,948563462493421569,,
negative,FALSE,0,0,Ryanair se enfrenta a la primera huelga de sus pilotos en la historia https://t.co/cYZCUNnyK8 https://t.co/M3bD0p2Zus,,Wed Dec 06 16:05:04 +0000 2017,938439156010586114,,
neutral,TRUE,0,0,he pillado oferta de ryanair ida y vuelta por 10 euros y pues nada HAHAHAH,,Tue Nov 21 17:59:46 +0000 2017,933032200324505600,,Athens
neutral,FALSE,0,0,Siri ¿Cuánto cuesta el Ryanair Barcelona-Bruselas? https://t.co/4wnucrq4rh,,Mon Oct 30 14:48:14 +0000 2017,925011468030038017,,Greenland
neutral,TRUE,0,0,@Venussfeliz @VeneciaCarolina 861 iberia. Ese es.,,Wed Dec 13 21:46:16 +0000 2017,941061734219026433,,Caracas
neutral,FALSE,0,0,"Ryanair no se conforma sólo con los vuelos - https://t.co/Iaykxz12mI - 

Prácticamente en la segunda posición a niv… https://t.co/zK90L0ytIi",,Fri Nov 17 09:04:11 +0000 2017,931447865259511808,,Vienna
positive,TRUE,0,0,@Iberia buenos dias! Feliz año #como os he echado de menos... #iberia #iberiafan #iberialover https://t.co/BMBJVXg1tA,,Thu Jan 04 08:14:57 +0000 2018,948830093060771841,,Athens
neutral,TRUE,0,0,"@ryt64 @AnTonio_Golf22 @ErosCamacho @A3Noticias No es una justificación, es una realidad. El cliente decide viajar… https://t.co/XRdm8PEAP2",,Fri Dec 29 09:38:07 +0000 2017,946676697184768000,,
neutral,TRUE,0,0,"@VaqueroEH Lo de Ryanair no me acaba de sonar bien, pero me he acordado que...PESCANOVA vuelve a repartir el ""bacalao""",,Fri Oct 27 11:13:07 +0000 2017,923870169436491776,,Athens
negative,TRUE,0,0,@Iberia hola! Estoy con problemas para pagar mi reserva. Viajo hoy a Madrid he probado con dos tarjetas de crédito,,Thu Nov 23 08:25:37 +0000 2017,933612489492725760,,Santiago
negative,TRUE,0,0,"@Renfe Buenos días, a las quejas y reclamaciones no responden? Tras las anulaciones de Ryanair, devuelven el import… https://t.co/6jNnNfqOmF",,Mon Dec 18 07:16:42 +0000 2017,942654842278998016,,Amsterdam
negative,TRUE,0,0,"@andrea6ch Jajaj igual que yo, llevo intentando comprarlo y no me va la pagina de ryanair despues 🙈, a ti si?",,Fri Nov 03 23:07:06 +0000 2017,926586564733435905,,Athens
positive,FALSE,0,0,"RT Iberia: Di #HolaArgentina 🌎 ¡Haz RT y síguenos y entrarás en el sorteo de un viaje de largo radio para 2! ✈️
Ba… https://t.co/zBcdQMdQdj",,Mon Nov 06 12:03:28 +0000 2017,927506716945780736,,Mexico City
positive,FALSE,0,0,"Descubre Shanghai, Vuelo Directo con Iberia, 5 días desde 963€ Tax Includ https://t.co/p3TyzlW2qu",,Mon Nov 06 18:34:34 +0000 2017,927605141246705664,,
negative,FALSE,0,0,Mi hermana llegó a Chile en @Iberia hace tres días. La maleta sigue en Madrid. Traía pertenencias vitales. Línea aérea se desentiende 😡,,Sat Dec 02 13:21:19 +0000 2017,936948396300095488,"Providencia, Chile",Santiago
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #vIDEO https://t.co/cZBhzfEeki",,Sun Dec 17 16:10:42 +0000 2017,942426838651101184,,Bogota
neutral,TRUE,0,0,@Iberia hola haber si me podeis decir como solicitar un duplicado de la tarjeta iberia Plus porque creo que la he perdido  gracias,,Sun Nov 05 18:52:43 +0000 2017,927247321028476928,"Venecia, Véneto",Pacific Time (US & Canada)
negative,TRUE,0,0,@Iberia La única opción que me facilitaron en el puesto de atención al cliente fue la de abonar 60€ para entrar en… https://t.co/3GyARlLDlH,,Mon Nov 27 11:57:55 +0000 2017,935115466590310400,,Madrid
negative,TRUE,0,0,@ramonramon @SoyFUC @MatiServedia @Iberia A mi hace unos meses me dejaron en la otra punta del globo sin maletas 15… https://t.co/FovrJN8jch,,Fri Dec 22 23:46:23 +0000 2017,944353454847397889,,Amsterdam
neutral,FALSE,0,0,IBERIA SUMERGIDA vuelven con su cita anual a Industrial Copera. https://t.co/haY8Bms2FF,,Wed Nov 15 12:58:38 +0000 2017,930782092459376641,,Madrid
neutral,FALSE,0,0,foto aeropuerto ezeiza argentina foto counter de iberia https://t.co/JGFY7D9jTz,,Mon Dec 18 23:35:27 +0000 2017,942901150378012672,,
neutral,FALSE,0,0,El amor es un invento de @Ryanair para vender más vuelos. https://t.co/llGxZpnRzi,,Wed Nov 15 08:25:03 +0000 2017,930713240614719489,,London
neutral,FALSE,0,0,Que le pasa a Ryanair. Su página web está cerrada,,Mon Oct 30 11:55:10 +0000 2017,924967915631316994,,Amsterdam
neutral,FALSE,0,0,No será @jero_net ??? https://t.co/KwlLyFrNBQ,,Fri Dec 15 22:00:09 +0000 2017,941790005097353216,,Athens
negative,FALSE,0,0,¿En que más se diferencian Ryanair e Iberia Expres? Ryanair responde a las reclamaciones en 24 horas. Iberia Expres… https://t.co/mhnNh0ljNK,,Mon Dec 18 16:04:36 +0000 2017,942787693108449281,,Pacific Time (US & Canada)
positive,TRUE,0,0,"@Ryanair Gracias, lo tendré en cuenta.",,Tue Dec 19 09:04:24 +0000 2017,943044334013812736,,Madrid
neutral,FALSE,0,0,Ryanair retrasa hasta el 15 enero su cambio en la política de equipaje de mano https://t.co/MvOF8QviHS,,Fri Oct 27 14:51:26 +0000 2017,923925109810909185,,
positive,FALSE,0,0,Muchísimas gracias @Iberia por hacer todo tan fácil. Viajar a casa con vosotros es una tradición que hace que la Na… https://t.co/1K9p8EYKbT,,Fri Dec 22 15:38:38 +0000 2017,944230709161529344,,Madrid
positive,TRUE,0,0,@Iberia #HolaArgentina puede ser al revés y que me lleven a España? Los amaría tanto como ganar el concurso💖💖💖,,Sat Nov 04 03:23:25 +0000 2017,926651067965853696,,Santiago
negative,TRUE,0,0,"@publico_es deben de usar el mismo programa que @Ryanair ...porque sino seria una escusa, que se pone de moda, para ocultar otras motivos",,Fri Dec 01 14:18:29 +0000 2017,936600393483735042,,
positive,TRUE,0,0,@viajar_vivir @ViajandoconFran @flywithlevelES @Iberia No dejen de visitar Uruguay!!! Les va a encantar!,,Wed Nov 15 17:41:26 +0000 2017,930853262756106243,,
neutral,FALSE,0,0,La visión puede cambiar el rumbo de una compañía como @Iberia @juncagem #EnamoraMKD https://t.co/rmPYF7pvVR,,Tue Nov 14 15:38:30 +0000 2017,930459935380594688,,Madrid
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/UxvWXReLDL",,Wed Nov 29 19:09:57 +0000 2017,935948968718225408,,Bogota
neutral,FALSE,0,0,Los pilotos de Ryanair en Italia suspenden la huelga https://t.co/ZozkReKY7T https://t.co/dkfC5f2NDS,,Sat Dec 16 03:04:55 +0000 2017,941866703960625153,,
neutral,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/i7mGk6mpq9",,Mon Dec 18 02:35:32 +0000 2017,942584083196071936,,Bogota
negative,FALSE,0,0,Vuelo inaugural de Iberia será el primero de octubre 2018. Managua - Madrid https://t.co/FMX9SNG1Sy,,Fri Dec 01 06:31:27 +0000 2017,936482858201485312,"Cartago, Costa Rica",Pacific Time (US & Canada)
neutral,FALSE,0,0,La matriz de Iberia y British Airways quiere subirse a bordo de la aerolínea Niki #Marketing #SiguemeYTeSigo https://t.co/WggcNoodQb,,Fri Dec 29 15:01:05 +0000 2017,946757974927794177,,Bogota
negative,TRUE,0,0,"@NicoDiazOrdaz Me voy este domingo a las 8:20pm, ya sabes, los vuelos D horarios raros de Iberia 🤮 Y no sabía Bebé,… https://t.co/QMzjg8T0Fo",,Mon Jan 08 19:39:51 +0000 2018,950452005717323776,,Mountain Time (US & Canada)
positive,FALSE,0,0,Malta #TravelThursday https://t.co/ZT6bMQWEwA,,Fri Nov 24 14:18:14 +0000 2017,934063613857366016,,Pacific Time (US & Canada)
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/wWb0CJJguz",,Mon Nov 27 15:44:59 +0000 2017,935172608915595266,,
positive,TRUE,0,0,@Iberia Más que espectacular!!!,,Thu Dec 28 23:19:55 +0000 2017,946521123382013958,,Mountain Time (US & Canada)
positive,FALSE,0,0,Los sindicatos de Ryanair levantan los paros navideños - https://t.co/LEUAuglbiD,,Mon Dec 18 10:09:09 +0000 2017,942698237978345472,,Buenos Aires
negative,FALSE,0,0,#Irlanda | Pilotos de aerolínea #Ryanair iniciaron huelga por mejores remuneraciones salariales… https://t.co/7BDxUwxFrW,,Tue Dec 12 18:35:55 +0000 2017,940651443014524929,,Caracas
negative,FALSE,0,0,Es broma @Iberia que su oficina de equipaje perdido en MAD esta haciendo siesta. Cierto?,,Sat Dec 16 15:17:38 +0000 2017,942051095668494336,,
positive,FALSE,0,0,"En 2018, Iberia tendrá más vuelos y clase Turista Premium https://t.co/Vj8EGQ9oDd https://t.co/g6xqverOsN",,Fri Nov 24 12:01:02 +0000 2017,934029086833254400,,Buenos Aires
negative,TRUE,0,0,@Iberia De ios? La ultima versión. Acabo de hacer el check in de otra reserva y si me permite la opcion de bajar al… https://t.co/LEcIM47EV5,,Wed Dec 27 21:34:34 +0000 2017,946132222867853312,,Madrid
negative,TRUE,0,0,@Iberia Pago 1reserva. Error en la emisión del billete aunq mi banco confirma el pago. 45min por tel y nadie puede hacer nada?  solución?,,Sat Nov 25 01:25:44 +0000 2017,934231595623636992,,
negative,FALSE,0,0,Así se bajó un pasajero de RyanAir harto de esperar para desembarcar https://t.co/XDdSMpCidz https://t.co/kxaeIRhqta,,Thu Jan 04 00:30:24 +0000 2018,948713185737134080,,Pacific Time (US & Canada)
neutral,FALSE,0,0,"Hola @Iberia, tengo una duda respecto al equipaje de cabina. Está permitido una maleta, pero además de puede una mo… https://t.co/vRgLVoBMSI",,Thu Nov 30 14:22:15 +0000 2017,936238952293511168,"Pozuelo de Alarcón, España",Madrid
neutral,FALSE,0,0,Iberia amplía su alianza con Binter para competir con Air Europa https://t.co/p1FIvFdJW6 https://t.co/2gYqFSiAJK,,Fri Dec 29 12:40:29 +0000 2017,946722590747271168,,Pacific Time (US & Canada)
neutral,TRUE,0,0,"@Iberia @FIONAFERRER Por favor, avisen cómo hacer para no recibir tweets de uds. Gracias!",,Mon Nov 27 12:15:58 +0000 2017,935120010376249344,,
negative,FALSE,0,0,Qué porquería @Iberia https://t.co/QdKEok6S8S,,Fri Dec 22 13:34:47 +0000 2017,944199539904393216,,Central Time (US & Canada)
positive,FALSE,0,0,Ryanair bate su récord de pasajeros con 129 millones de viajeros  @lavanguardia https://t.co/0R7NckQMLy,,Wed Jan 03 18:11:33 +0000 2018,948617845612695553,,Madrid
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/cZBhzfEeki",,Sun Dec 24 17:36:15 +0000 2017,944985081382428677,,Bogota
negative,FALSE,0,0,Los pilotos de Ryanair en Irlanda desconvocan la huelga del 20 de diciembre https://t.co/s132ZBYjoM,,Mon Dec 18 11:01:39 +0000 2017,942711451868913664,,Madrid
neutral,TRUE,0,0,@Iberia bdias. Me habéis mandado la clave de la tarjeta icon al móvil pero aun no tengo la tarjeta ni me habéis avi… https://t.co/UI1QCSmA8Z,,Thu Nov 23 09:23:44 +0000 2017,933627115693633536,,Madrid
negative,FALSE,0,0,Hola @SirChandlerBlog!  Felíz año!consulta sobre cambios de pasajes. Sabes cundo es más conveniente?  Mi hmno vino… https://t.co/uT1H44myaL,,Mon Jan 01 18:15:23 +0000 2018,947894035808772096,,Buenos Aires
neutral,FALSE,0,0,Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid https://t.co/vusm3gjfow https://t.co/fwphHrdEbc,,Fri Nov 17 15:21:12 +0000 2017,931542747160260608,,Pacific Time (US & Canada)
neutral,TRUE,0,0,"@vueling Ya lo compré a través de Iberia, ya que en el aeropuerto me querían cobrar 12€ de comisión a mayores. Talu… https://t.co/njtvq8vp24",,Mon Nov 06 16:20:42 +0000 2017,927571452097978368,,Santiago
neutral,FALSE,0,0,Felices 90 años @Iberia ! A por muchos mas y mejores🎉✈️ https://t.co/Vb4FG4L6lh,,Fri Dec 15 01:14:33 +0000 2017,941476537727115265,,
negative,TRUE,0,0,@Trastu77 @Iberia Si! Me obligaron a facturar por exceso de equipaje en cabina 😓😓😓Tuve que comprar algo de ropa...… https://t.co/QBZpIUCGdg,,Fri Dec 15 11:35:56 +0000 2017,941632917138231296,,Greenland
negative,TRUE,0,0,@Jaaavitoledo en Iberia igual bajaron harto,,Mon Nov 06 03:09:54 +0000 2017,927372440971481088,,Buenos Aires
negative,TRUE,0,0,@Iberia vaya... no es el día para que se caiga la página :),,Fri Nov 24 10:57:09 +0000 2017,934013011303583746,,Madrid
negative,TRUE,0,0,"@Iberia Pues sí, a ver si arregláis así el avión. Tenéis un DM",,Wed Nov 15 10:26:23 +0000 2017,930743775114219520,,Madrid
negative,FALSE,0,0,Penoso el trato recibido por @Iberia en aeropuerto de México no te entregan equipaje y te dan un teléfono dónde sup… https://t.co/bA40j3kEi8,,Wed Nov 15 19:31:42 +0000 2017,930881008571965441,,Madrid
